Date,TSLA_Open,TSLA_High,TSLA_Low,TSLA_Close,TSLA_Adj Close,TSLA_Volume,TSLA_Return,GSPC_Open,GSPC_High,GSPC_Low,GSPC_Close,GSPC_Adj Close,GSPC_Volume,GSPC_Return,change_in_followers,TSLA_Positive_Return
2021-08-17,224.22000122070312,224.8600006103516,216.27999877929688,221.90333557128903,221.90333557128903,71163900,-1.0332109699409742,4462.12,4462.12,4417.83,4448.08,4448.08,3836960000,-0.31464864234937573,30774.0,0
2021-08-19,226.07000732421875,228.8500061035156,222.52999877929688,224.4900054931641,224.4900054931641,42940500,-0.6988993585463534,4382.44,4418.61,4367.73,4405.8,4405.8,4398410000,0.5330363906864802,23146.0,0
2021-08-20,227.61666870117188,230.7100067138672,224.5666656494141,226.7533264160156,226.7533264160156,44525700,-0.37929659988553976,4410.56,4444.35,4406.8,4441.67,4441.67,3652610000,0.7053526082855617,21520.0,0
2021-08-23,228.47999572753903,237.3766632080078,226.9166717529297,235.43333435058597,235.43333435058597,60794700,3.0433030256787754,4450.29,4489.88,4450.29,4479.53,4479.53,3576530000,0.6570358336198266,41684.0,1
2021-08-24,236.8933258056641,238.4066619873047,234.2133331298828,236.1633301,236.1633301,39249300,-0.30815376633402847,4484.4,4492.81,4482.28,4486.23,4486.23,3979220000,0.04080813486753919,27646.0,0
2021-08-26,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,233.72000122070312,39642900,-1.0094441587905023,4493.75,4495.9,4468.99,4470.0,4470.0,3263980000,-0.5285118219749653,50604.0,0
2021-08-27,235.0,238.3333282470703,234.0333404541016,237.30667114257807,237.30667114257807,41501400,0.9815621883310928,4474.1,4513.33,4474.1,4509.37,4509.37,3331200000,0.788314968373517,26957.0,1
2021-08-30,238.2400054931641,243.6666717529297,237.5766602,243.6366729736328,243.6366729736328,55812600,2.2652230339306176,4513.76,4537.36,4513.76,4528.79,4528.79,3168660000,0.3329818156038368,29373.0,1
2021-08-31,244.3333282470703,246.79666137695312,242.14666748046875,245.2400054931641,245.2400054931641,62566200,0.37108210025975036,4529.75,4531.39,4515.8,4522.68,4522.68,4290710000,-0.15607925382194843,25739.0,1
2021-09-01,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,244.69667053222656,39612900,0.0013656583202701982,4528.8,4537.11,4522.02,4524.09,4524.09,4057340000,-0.10400105988341363,36514.0,1
2021-09-03,244.0833282470703,244.6666717529297,241.3999938964844,244.52333068847656,244.52333068847656,45738300,0.18026730648349035,4532.42,4541.45,4521.3,4535.43,4535.43,3217530000,0.06641043857365862,47155.0,1
2021-09-07,246.6666717529297,253.3999938964844,246.4199981689453,250.97332763671875,250.97332763671875,60119400,1.7459415385077905,4535.38,4535.38,4513.0,4520.03,4520.03,3822960000,-0.33845014089228165,30280.0,1
2021-09-08,253.8600006103516,254.8166656494141,246.9233398,251.2899932861328,251.2899932861328,56379000,-1.012371905002659,4518.09,4521.79,4493.95,4514.07,4514.07,3750880000,-0.08897565121545689,28851.0,0
2021-09-09,251.1366729736328,254.0333404541016,250.5433349609375,251.6199951171875,251.6199951171875,42233100,0.1924538291567764,4513.02,4529.9,4492.07,4493.28,4493.28,3735390000,-0.43740111942780424,24806.0,1
2021-09-10,253.1999969482422,254.20333862304688,244.83999633789065,245.4233398,245.4233398,45552600,-3.0713496216320424,4506.92,4520.47,4457.66,4458.58,4458.58,3623180000,-1.0725728435383841,24907.0,0
2021-09-13,246.73666381835935,248.25999450683597,236.2833404541016,247.6666717529297,247.6666717529297,68857500,0.37692328338158404,4474.81,4492.99,4445.7,4468.73,4468.73,3914220000,-0.13587169064163254,30869.0,1
2021-09-14,247.52333068847656,251.4900054931641,245.46665954589844,248.1633301,248.1633301,55574700,0.25856124743606995,4479.33,4485.68,4435.46,4443.05,4443.05,3670460000,-0.8099425583736797,18362.0,1
2021-09-15,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,251.94332885742188,46073100,1.4536915507208612,4447.49,4486.87,4438.37,4480.7,4480.7,4032020000,0.7467133147011019,17497.0,1
2021-09-16,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,252.3300018310547,41770200,0.552584115284721,4477.09,4485.87,4443.8,4473.75,4473.75,3984560000,-0.07460202944323535,25458.0,1
2021-09-17,252.38333129882807,253.67999267578125,250.0,253.1633301,253.1633301,84612600,0.3090532156612158,4469.74,4471.52,4427.76,4432.99,4432.99,7289530000,-0.8221954744571273,26124.0,1
2021-09-20,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,243.38999938964844,74273100,-0.597636599357326,4402.95,4402.95,4305.91,4357.73,4357.73,4898070000,-1.027038689969231,27993.0,0
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,246.4600067138672,48992100,0.6246740227160533,4374.45,4394.87,4347.96,4354.19,4354.19,3920920000,-0.4631439380950798,11476.0,1
2021-09-22,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,250.64666748046875,45378900,1.1310892962674035,4367.43,4416.75,4367.43,4395.64,4395.64,3939170000,0.6459176220340116,16225.0,1
2021-09-23,251.6666717529297,252.73333740234372,249.30667114257807,251.2133331298828,251.2133331298828,35842500,-0.18013454856348005,4406.75,4465.4,4406.75,4448.98,4448.98,3916350000,0.9583026039598245,27732.0,0
2021-09-24,248.6300048828125,258.26666259765625,248.1866607666016,258.1300048828125,258.1300048828125,64119000,3.8209386692799456,4438.04,4463.12,4430.27,4455.48,4455.48,3384290000,0.39296626438697263,22168.0,1
2021-09-28,262.3999938964844,265.2133178710937,255.3933258056641,259.1866760253906,259.1866760253906,76144200,-1.2245876317975029,4419.54,4419.54,4346.33,4352.63,4352.63,4416550000,-1.5139584662657166,30794.0,0
2021-09-29,259.9333190917969,264.5,256.8933410644531,260.4366760253906,260.4366760253906,62828700,0.19364848467771334,4362.41,4385.57,4355.08,4359.46,4359.46,3712660000,-0.067623171595513,15020.0,1
2021-09-30,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,258.49334716796875,53868000,-0.7067847372571435,4370.67,4382.55,4306.24,4307.54,4307.54,4448140000,-1.444400972848559,30465.0,0
2021-10-01,259.4666748046875,260.2600098,254.52999877929688,258.4066772460937,258.4066772460937,51094200,-0.4085293648564756,4317.16,4375.19,4288.52,4357.04,4357.04,4010370000,0.9237554318116564,15402.0,0
2021-10-04,265.5,268.9899902,258.7066650390625,260.5100098,260.5100098,91449900,-1.8794690018832476,4348.84,4355.51,4278.94,4300.46,4300.46,4307870000,-1.1124805695311877,34384.0,0
2021-10-05,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,260.1966552734375,55297800,-0.5364490815504096,4309.87,4369.23,4309.87,4345.72,4345.72,3902890000,0.8318116323694302,109997.0,0
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400,1.0376116143497653,4383.73,4429.97,4383.73,4399.76,4399.76,3843740000,0.365670330973866,54917.0,1
2021-10-08,265.4033203,265.4599914550781,260.3033447265625,261.8299865722656,261.8299865722656,50215800,-1.3463786827140132,4406.51,4412.02,4386.22,4391.34,4391.34,3280160000,-0.344263373962616,96622.0,0
2021-10-12,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,268.5733337402344,66060000,0.5980596667394809,4368.31,4374.89,4342.09,4350.65,4350.65,3558450000,-0.4042753376019733,65698.0,1
2021-10-13,270.1566772460937,271.8033447265625,268.59332275390625,270.3599853515625,270.3599853515625,42360300,0.07525562852685203,4358.01,4372.87,4329.92,4363.8,4363.8,3620070000,0.13285880482146584,39148.0,1
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600,0.34704021690013553,4386.75,4439.73,4386.75,4438.26,4438.26,3598280000,1.174217815011118,36949.0,1
2021-10-15,274.5799865722656,281.07000732421875,274.1166687011719,281.0100098,281.0100098,56773800,2.341766895688175,4447.69,4475.82,4447.69,4471.37,4471.37,3819380000,0.532411206716302,53556.0,1
2021-10-19,292.5100098,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300,-1.511064002606776,4497.34,4520.4,4496.41,4519.63,4519.63,3459130000,0.4956263035483188,78112.0,0
2021-10-20,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,288.6000061035156,42096300,0.05199996191254062,4524.42,4540.87,4524.4,4536.19,4536.19,3670760000,0.2601438416415701,58593.0,1
2021-10-21,285.3333435058594,300.0,285.1666564941406,298.0,298.0,94444500,4.439248613045644,4532.24,4551.44,4526.89,4549.78,4549.78,3822330000,0.3870051012302959,46048.0,1
2021-10-22,298.5,303.3333435058594,296.9866638183594,303.2266540527344,303.2266540527344,68642400,1.5834686943833751,4546.12,4559.67,4524.0,4544.9,4544.9,3758220000,-0.026836071199182042,61983.0,1
2021-10-25,316.84332275390625,348.3399963378906,314.7333374023437,341.6199951171875,341.6199951171875,188556300,7.819849933377139,4553.69,4572.62,4537.36,4566.48,4566.48,3899400000,0.28087111770893414,69041.0,1
2021-10-26,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,339.4766540527344,187245000,-0.6109174420700144,4578.69,4598.53,4569.17,4574.79,4574.79,3879740000,-0.08517720133923976,63103.0,0
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500,-0.17313527993476496,4580.22,4584.57,4551.66,4551.68,4551.68,4226050000,-0.6231141735549813,53791.0,0
2021-10-28,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,359.0133361816406,81639600,0.8171795645719687,4562.84,4597.55,4562.84,4596.42,4596.42,4132950000,0.7359451569636438,80670.0,1
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200,2.970813746805818,4572.87,4608.08,4567.59,4605.38,4605.38,4510200000,0.7109320842271969,71213.0,1
2021-11-01,381.6666564941406,403.25,372.88665771484375,402.86334228515625,402.86334228515625,168146100,5.5537169491621645,4610.62,4620.34,4595.06,4613.67,4613.67,3971540000,0.06615162385970177,66314.0,1
2021-11-02,386.4533386230469,402.86334228515625,382.0,390.6666564941406,390.6666564941406,128213400,1.0902526773622963,4613.34,4635.15,4613.34,4630.65,4630.65,3975250000,0.3752162207857971,125163.0,1
2021-11-03,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,404.6199951171875,103885500,3.102783348418063,4630.65,4663.46,4621.19,4660.57,4660.57,4319660000,0.6461295930376961,172491.0,1
2021-11-04,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,409.9700012207031,76192200,-0.36454662443190705,4662.93,4683.0,4662.59,4680.06,4680.06,4462300000,0.3673655834421728,114311.0,0
2021-11-05,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,407.36334228515625,64886400,-0.4812706445632924,4699.26,4718.5,4681.32,4697.53,4697.53,4467180000,-0.036814306933442134,142506.0,0
2021-11-08,383.2633361816406,399.0,377.6666564941406,387.6466674804688,387.6466674804688,100337100,1.1436865687436333,4701.48,4714.92,4694.39,4701.7,4701.7,4269710000,0.00467937755771065,140737.0,1
2021-11-09,391.2000122070313,391.5,337.1733398,341.1666564941406,341.1666564941406,177317400,-12.789712206453608,4707.25,4708.53,4670.87,4685.25,4685.25,4117080000,-0.467364172287429,165568.0,0
2021-11-10,336.8033447265625,359.3666687011719,329.10333251953125,355.9833374023437,355.9833374023437,128408100,5.69471561850215,4670.26,4684.85,4630.86,4646.71,4646.71,4503720000,-0.5042545811154021,171874.0,1
2021-11-11,367.5899963378906,368.3233337402344,351.5599975585937,354.5033264160156,354.5033264160156,67189800,-3.5601267858893704,4659.39,4664.55,4648.31,4649.27,4649.27,3926870000,-0.21719581318584386,138297.0,0
2021-11-12,349.1666564941406,351.5,339.7333374023437,344.47332763671875,344.47332763671875,76719300,-1.3441515019062635,4655.24,4688.47,4650.77,4682.85,4682.85,3728600000,0.5930950928416276,133626.0,0
2021-11-15,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,337.7966613769531,104326800,-0.416653434075561,4689.3,4697.42,4672.86,4682.8,4682.8,3488410000,-0.13861343910604992,127035.0,0
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.5866699,381.5866699,81276000,0.03408116120456069,4640.25,4646.02,4560.0,4567.0,4567.0,6625990000,-1.5785787403695923,1390226.0,1
2022-04-06,357.8233337402344,359.6666564941406,342.5666809082031,348.5866699,348.5866699,89348400,-2.581347544802605,4494.17,4503.94,4450.04,4481.15,4481.15,4986830000,-0.2897086670063757,1436891.0,0
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,0.4627615452237317,4474.65,4521.16,4450.3,4500.21,4500.21,4821490000,0.5712178606148057,199186.0,1
2022-04-19,335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,2.2973810648359643,4390.63,4471.03,4390.63,4462.21,4462.21,4108120000,1.6302899583886576,1392575.0,1
2022-04-22,338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,-0.9715192533974938,4385.83,4385.83,4267.62,4271.78,4271.78,4651940000,-2.6004199889188633,408245.0,0
2022-04-26,331.8099975585937,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,-11.955632199765454,4278.14,4278.14,4175.04,4175.2,4175.2,4689970000,-2.4061858658202047,2181014.0,0
2022-05-03,301.0599975585937,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,0.6720739931155713,4159.78,4200.1,4147.08,4175.48,4175.48,4582050000,0.37742380606666265,5058251.0,1
2022-05-05,313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,-7.0009151178918705,4270.43,4270.43,4106.01,4146.87,4146.87,5077030000,-2.8933854436204407,798092.0,0
2022-05-06,295.6666564941406,296.0,281.03668212890625,288.54998779296875,288.54998779296875,72903000,-2.406990624359737,4128.17,4157.69,4067.91,4123.34,4123.34,5116940000,-0.1170009955985322,121768.0,0
2022-05-11,265.0,269.9233398,242.3999938964844,244.6666717529297,244.6666717529297,97224600,-7.672954055498231,3990.08,4049.09,3928.82,3935.18,3935.18,5816140000,-1.3759122624107811,979634.0,0
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700,0.3422867891284821,3899.0,3945.96,3876.58,3900.79,3900.79,5113550000,0.04590920748909884,2010974.0,1
2022-05-23,218.33999633789065,226.65333557128903,212.6866607666016,224.96665954589844,224.96665954589844,88903500,3.035020298229159,3919.42,3981.88,3909.04,3973.75,3973.75,4420030000,1.3861744850003297,684461.0,1
2022-05-25,207.9499969482422,223.10667419433597,207.6699981689453,219.6000061035156,219.6000061035156,92139300,5.602312732023288,3929.59,3999.33,3925.03,3978.73,3978.73,4802560000,1.2505121399433496,192419.0,1
2022-06-29,230.5,231.1733398,222.27333068847656,228.4900054931641,228.4900054931641,82897200,-0.8720149704277264,3825.09,3836.5,3799.02,3818.83,3818.83,4211240000,-0.16365627998296034,5225390.0,0
2022-07-28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000,0.2975409233183234,4026.13,4078.95,3992.97,4072.43,4072.43,4413000000,1.1499877053150227,1973199.0,1
2022-08-19,299.0,300.3599853515625,292.5,296.6666564941406,296.6666564941406,61395300,-0.7803824434312291,4266.31,4266.31,4218.7,4228.48,4228.48,3761340000,-0.8867147488110529,398152.0,0
2022-08-24,297.5633239746094,303.64666748046875,296.5,297.0966797,297.0966797,57259800,-0.156821838248188,4126.55,4156.56,4119.97,4140.77,4140.77,3583630000,0.34459778749803716,375929.0,0
2022-08-26,297.42999267578125,302.0,287.4700012207031,288.0899963378906,288.0899963378906,57163900,-3.1402335231443352,4198.74,4203.04,4057.66,4057.66,4057.66,3832750000,-3.360055635738339,170892.0,0
2022-09-19,300.0899963378906,309.8399963378906,297.79998779296875,309.07000732421875,309.07000732421875,60231200,2.992439300181454,3849.91,3900.45,3838.5,3899.89,3899.89,3766850000,1.298212165998686,753173.0,1
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.8099975585937,287.8099975585937,54664800,1.670909711280693,3651.94,3736.74,3640.61,3719.04,3719.04,4684850000,1.8373795845495793,1168155.0,1
2022-10-07,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,223.07000732421875,83916800,-4.6464884174351715,3706.74,3706.74,3620.73,3639.66,3639.66,4449660000,-1.8096764272649262,889903.0,0
2022-10-12,215.3300018310547,219.3000030517578,211.50999450683597,217.2400054931641,217.2400054931641,66860700,0.8870123279931837,3590.83,3608.34,3573.86,3577.03,3577.03,4006830000,-0.38431226206753666,331013.0,1
2022-10-13,208.3000030517578,222.9900054931641,206.22000122070312,221.72000122070312,221.72000122070312,91483000,6.442629847494888,3520.37,3685.41,3491.58,3669.91,3669.91,5021680000,4.247848947695838,85634.0,1
2022-10-17,210.0399932861328,221.8600006103516,209.4499969482422,219.3500061035156,219.3500061035156,79428800,4.432495293741493,3638.65,3689.73,3638.65,3677.95,3677.95,4352780000,1.0800709054182107,284354.0,1
2022-10-27,229.7700042724609,233.80999755859372,222.8500061035156,225.08999633789065,225.08999633789065,61638800,-2.0368228435164712,3834.69,3859.95,3803.79,3807.3,3807.3,4687320000,-0.7142689500324635,1081996.0,0
2022-10-31,226.19000244140625,229.8500061035156,221.94000244140625,227.5399932861328,227.5399932861328,61554300,0.5968393077303551,3881.85,3893.73,3863.18,3871.98,3871.98,4820620000,-0.2542602109818744,550736.0,1
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300,-4.892938368031836,3852.9,3894.44,3758.68,3759.69,3759.69,4899000000,-2.4192166939188673,797296.0,0
2022-11-10,189.8999938964844,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000,0.43181008455730246,3859.89,3958.33,3859.89,3956.37,3956.37,5781260000,2.4995530960726864,2122749.0,1
2022-11-11,186.0,196.5200042724609,182.58999633789065,195.97000122070312,195.97000122070312,114403600,5.360215710055444,3963.72,4001.48,3944.82,3992.93,3992.93,5593310000,0.7369339913011019,166281.0,1
2022-11-14,192.7700042724609,195.72999572753903,186.33999633789065,190.9499969482422,190.9499969482422,92226600,-0.944134089267501,3977.97,4008.97,3956.4,3957.25,3957.25,4561930000,-0.5208686842786597,14109.0,0
2022-11-15,195.8800048828125,200.82000732421875,192.05999755859372,194.4199981689453,194.4199981689453,91293800,-0.7453577075111131,4006.41,4028.84,3953.17,3991.73,3991.73,5015310000,-0.3664128234504166,316853.0,0
2022-11-22,168.6300048828125,170.9199981689453,166.19000244140625,169.91000366210938,169.91000366210938,78452300,0.7590575474313693,3965.51,4005.88,3956.88,4003.58,4003.58,3887990000,0.9600278400508309,1412429.0,1
2022-11-29,184.9900054931641,186.3800048828125,178.75,180.8300018310547,180.8300018310547,83357100,-2.2487721166445,3964.19,3976.77,3937.65,3957.63,3957.63,3546040000,-0.16548147288601064,468782.0,0
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200,-1.207633885072084,4087.14,4100.51,4050.87,4076.57,4076.57,4527130000,-0.25861604936458527,313947.0,0
2023-03-31,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,207.4600067138672,170222100,5.02708854145504,4056.18,4110.75,4056.18,4109.31,4109.31,4525120000,1.3098531130275421,12219109.0,1
2023-05-17,168.41000366210938,174.5,167.19000244140625,173.86000061035156,173.86000061035156,125473600,3.236147989864562,4122.85,4164.67,4113.62,4158.77,4158.77,4039080000,0.8712419806687138,6721230.0,1
2023-05-22,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,188.8699951171875,132001400,4.52130509514366,4190.78,4209.22,4179.68,4192.63,4192.63,3728520000,0.04414452679454335,608106.0,1
